,block_ts,block_height,side,price,gas,gas_price,gas_value,base_volume,quote_volume,maker_address,taker_address
2023-01-05 12:21:47+00:00,2023-01-05T12:21:47Z,16340559,BUY,16750.50068242224,228812,42.587389952,0.009744505869697023,0.0069605,116.59186,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,0x7b3b0810f7b565194b86a79ef27d0975473a5f54
2023-01-05 12:32:11+00:00,2023-01-05T12:32:11Z,16340610,BUY,16749.857519544315,209260,30.727897088,0.00643011974463488,0.03797012,635.9941,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xaad06a2ceb6be2cefabd1e4f903c8d3c171002a5
2023-01-05 14:24:11+00:00,2023-01-05T14:24:11Z,16341165,SELL,16850.887589116588,285597,22.4017408,0.0063978699672576,0.04256643,717.282127,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-05 15:37:59+00:00,2023-01-05T15:37:59Z,16341532,BUY,16750.440320029462,276588,31.506274304,0.008714257397194752,0.00608194,101.875173,0x0eae044f00b0af300500f090ea00027097d03000,0xa7b0d77e322f7643f6eb7c8bb4ff83e49c6bdee8
2023-01-05 20:35:59+00:00,2023-01-05T20:35:59Z,16343011,SELL,16854.214590610172,174681,24.423329792,0.004266291671396352,0.19431223,3274.980022,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,0x1111111254fb6c44bac0bed2854e76f90643097d
2023-01-05 20:56:11+00:00,2023-01-05T20:56:11Z,16343110,SELL,16857.194345100965,204714,25.475366912,0.005215164262023168,0.00683655,115.245052,0x0eae044f00b0af300500f090ea00027097d03000,0x0eae044f00b0af300500f090ea00027097d03000
2023-01-05 21:06:59+00:00,2023-01-05T21:06:59Z,16343164,SELL,16857.435935886253,188154,28.734236672,0.005406461566783488,0.00946942,159.630141,0x0eae044f00b0af300500f090ea00027097d03000,0x0eae044f00b0af300500f090ea00027097d03000
2023-01-05 22:45:11+00:00,2023-01-05T22:45:11Z,16343653,SELL,16857.640288715087,130945,28.183824384,0.00369053088396288,0.00334863,56.45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xc317fb42ef52f6af4b04168a2f6d2de58d87f168
2023-01-06 00:58:23+00:00,2023-01-06T00:58:23Z,16344315,SELL,16859.786150472468,413115,19.82084096,0.0081882867131904,0.14235056,2400.0,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20
2023-01-06 02:10:59+00:00,2023-01-06T02:10:59Z,16344675,BUY,16760.755571656195,202688,19.07275776,0.00386581912485888,0.00679062,113.815922,0xa02240d21994768c30e6afb55dcb07b42a293ce1,0xa02240d21994768c30e6afb55dcb07b42a293ce1
2023-01-06 02:14:35+00:00,2023-01-06T02:14:35Z,16344693,SELL,16861.881858303,277177,17.0725632,0.0047321218500864,0.01215862,205.017214,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-06 03:55:35+00:00,2023-01-06T03:55:35Z,16345195,BUY,16760.914831860922,277826,16.320019456,0.004534125725382656,0.00788276,132.122269,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xcef44bf4544f3279aca96daa1c647732c7516cfc
2023-01-06 07:12:11+00:00,2023-01-06T07:12:11Z,16346171,BUY,16759.516975820756,239112,48.280887296,0.011544539523121152,0.087389,1464.597429,0x0eae044f00b0af300500f090ea00027097d03000,0x0eae044f00b0af300500f090ea00027097d03000
2023-01-06 07:40:35+00:00,2023-01-06T07:40:35Z,16346313,BUY,16758.12214833468,193272,20.812904448,0.004022551668473856,0.00561514,94.099202,0x0eae044f00b0af300500f090ea00027097d03000,0xa7b0d77e322f7643f6eb7c8bb4ff83e49c6bdee8
2023-01-06 07:52:11+00:00,2023-01-06T07:52:11Z,16346371,BUY,16751.41702359204,351344,13.967793152,0.004907500317196288,0.45305456,7589.305869,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x18b45d160249ff1152f08bb94a5d3985e1fc0ae4
2023-01-06 08:59:11+00:00,2023-01-06T08:59:11Z,16346703,BUY,16742.592936874156,309212,17.044882432,0.005270482186563584,0.1436163,2404.50925,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x432981022710c802de5878987fb290cd74682c00
2023-01-06 09:44:47+00:00,2023-01-06T09:44:47Z,16346930,SELL,16842.722048444546,306197,14.896564224,0.004561283275696128,0.09144187,1540.13,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-06 10:18:35+00:00,2023-01-06T10:18:35Z,16347098,BUY,16742.544988312777,226436,14.984173568,0.003392956326043648,0.04298283,719.641965,0xbadffffffff3f678866b558e3fd0a2a4deb4dc48,0xbadffffffff3f678866b558e3fd0a2a4deb4dc48
2023-01-06 11:06:23+00:00,2023-01-06T11:06:23Z,16347335,BUY,16723.666494483983,119242,15.764681728,0.001879812178610176,1.21851202,20377.988642,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c
2023-01-06 11:18:59+00:00,2023-01-06T11:18:59Z,16347397,SELL,16806.94552626188,276148,16.012908544,0.004421932668608512,0.05354929,900.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-06 12:13:35+00:00,2023-01-06T12:13:35Z,16347670,BUY,16774.285132797395,1043965,13.85672192,0.0144659326992128,9.827e-05,1.648409,0xc2a54f74ebbbba5ed92d6a0b5dcb0b0ffb96f36e,0xc2a54f74ebbbba5ed92d6a0b5dcb0b0ffb96f36e
2023-01-06 12:35:47+00:00,2023-01-06T12:35:47Z,16347780,BUY,16704.9823145157,405747,15.672457216,0.006359052498020352,0.13878048,2318.325464,0x03f911aedc25c770e701b8f563e8102cfacd62c0,0x3b3ae790df4f312e745d270119c6052904fb6790
2023-01-06 13:04:11+00:00,2023-01-06T13:04:11Z,16347922,BUY,16697.82709645494,196722,14.168879104,0.002787330235097088,0.34063408,5687.848971,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-06 13:13:11+00:00,2023-01-06T13:13:11Z,16347967,SELL,16796.298586302317,198186,17.999998976,0.003567347797057536,0.19556798,3284.818186,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-06 14:34:35+00:00,2023-01-06T14:34:35Z,16348368,SELL,16799.37876308122,197898,35.24319232,0.00697455727374336,0.00903681,151.812794,0x0eae044f00b0af300500f090ea00027097d03000,0x0eae044f00b0af300500f090ea00027097d03000
2023-01-06 14:43:11+00:00,2023-01-06T14:43:11Z,16348411,BUY,16698.55627074102,117176,21.95053568,0.00257207596883968,0.02040341,340.70749,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xb61cb40713b3ee97c2e0f1715fc013d0c89af2e1
2023-01-06 15:39:47+00:00,2023-01-06T15:39:47Z,16348693,SELL,16802.454851034672,208003,19.183437824,0.003990212617705472,0.23584649,3962.8,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-06 15:41:23+00:00,2023-01-06T15:41:23Z,16348701,SELL,16828.16709073379,273808,20.546613248,0.005625827080208384,1.46898128,24720.262433,0xdb7a53e6ae058e1dcf4502341e2adfa522e2b29f,0xdb7a53e6ae058e1dcf4502341e2adfa522e2b29f
2023-01-06 15:59:35+00:00,2023-01-06T15:59:35Z,16348792,SELL,16853.804287051633,556482,14.770567168,0.008219554758782976,0.23733514,4000.0,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,0x7b3b0810f7b565194b86a79ef27d0975473a5f54
2023-01-06 19:33:35+00:00,2023-01-06T19:33:35Z,16349856,SELL,16872.266897612208,1041593,30.727391232,0.03200543561551258,1.00777582,17003.462608,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57
2023-01-06 19:37:59+00:00,2023-01-06T19:37:59Z,16349878,SELL,16899.48096452934,263773,24.541843456,0.006473475673919488,0.82412672,13927.313817,0x9878644ad744a970d3598594f1cdbb1389c17826,0x4585fe77225b41b697c938b018e2ac67ac5a20c0
2023-01-06 19:45:11+00:00,2023-01-06T19:45:11Z,16349914,SELL,16924.256833016374,125618,26.137131008,0.003283294122962944,0.83973456,14211.883365,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c
2023-01-06 19:52:11+00:00,2023-01-06T19:52:11Z,16349949,SELL,16941.095847490924,114578,23.62412032,0.00270680445802496,0.28916469,4898.766729,0x1111111254eeb25477b68fb85ed929f73a960582,0x88f011574e8d684786657153137127825e63d8ba
2023-01-06 19:54:23+00:00,2023-01-06T19:54:23Z,16349960,SELL,16948.694599157152,114586,22.752299008,0.002607094934130688,0.21966701,3723.069066,0x1111111254eeb25477b68fb85ed929f73a960582,0xc72534e59eb8680a07eb85aaaaf3afcaf48a82ee
2023-01-06 20:02:23+00:00,2023-01-06T20:02:23Z,16350000,SELL,16962.917563732415,126264,32.8990208,0.0041539619622912,0.73191402,12415.397185,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c
2023-01-06 20:10:11+00:00,2023-01-06T20:10:11Z,16350039,SELL,16983.960268776744,126608,23.74157312,0.00300587308957696,0.67399284,11447.067616,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c
2023-01-06 20:16:59+00:00,2023-01-06T20:16:59Z,16350073,SELL,17009.12661989576,126562,22.320764928,0.002824960650817536,1.00386475,17074.862642,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c
2023-01-06 20:41:35+00:00,2023-01-06T20:41:35Z,16350196,BUY,16921.05249520086,989624,26.342518784,0.026069188809097216,0.07795665,1319.108567,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57
2023-01-06 20:57:47+00:00,2023-01-06T20:57:47Z,16350276,BUY,16912.375939499525,123711,23.925645312,0.002959865507192832,0.50469025,8535.511241,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-06 21:05:23+00:00,2023-01-06T21:05:23Z,16350314,BUY,16900.5333867827,227382,21.82355968,0.00496228464715776,0.29121644,4921.713167,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-06 22:30:47+00:00,2023-01-06T22:30:47Z,16350740,SELL,16998.2719763044,124296,19.06941952,0.00237025256865792,0.01517919,258.02,0x1111111254fb6c44bac0bed2854e76f90643097d,0x957ad1f6ffae8ca092e0ab5e5b6a3f864692b368
2023-01-06 23:23:59+00:00,2023-01-06T23:23:59Z,16351004,SELL,17006.76183667087,1076266,32.60505088,0.03509170769041408,0.55088716,9368.806729,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20
2023-01-06 23:29:35+00:00,2023-01-06T23:29:35Z,16351032,SELL,17032.60799510257,2179161,26.307401728,0.057328063856990207,1.16867869,19905.645999,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20
2023-01-07 00:04:35+00:00,2023-01-07T00:04:35Z,16351206,BUY,16938.55834558579,213853,17.532506112,0.003749379029569536,0.63611736,10774.911017,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x3f11e4db17029897b4b239cfd59774f34e613b28
2023-01-07 01:44:59+00:00,2023-01-07T01:44:59Z,16351707,SELL,17031.266168316095,284549,15.872722944,0.004516567440992256,0.01050666,178.941723,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-07 02:13:11+00:00,2023-01-07T02:13:11Z,16351848,BUY,16929.239227459886,268214,15.33580288,0.00411327703365632,0.00844694,143.000268,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xcef44bf4544f3279aca96daa1c647732c7516cfc
2023-01-07 02:25:35+00:00,2023-01-07T02:25:35Z,16351910,BUY,16918.314882920113,668125,14.198633472,0.00948646198848,0.726,12282.696605,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20
2023-01-07 03:04:11+00:00,2023-01-07T03:04:11Z,16352101,SELL,17009.919167311287,285641,14.520830976,0.004147744680815616,0.03401223,578.545283,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-07 04:10:23+00:00,2023-01-07T04:10:23Z,16352430,SELL,17011.092139333094,293325,14.902882304,0.0043713879518208,0.04408888,750.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-07 04:20:47+00:00,2023-01-07T04:20:47Z,16352482,SELL,17012.101895690794,267605,14.828398592,0.00396815360521216,0.02272206,386.55,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-07 04:33:47+00:00,2023-01-07T04:33:47Z,16352546,SELL,17012.48904407815,270105,15.957028864,0.00431007328131072,0.00282952,48.137178,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff
2023-01-07 05:21:11+00:00,2023-01-07T05:21:11Z,16352783,SELL,17012.66862204153,213893,14.534692864,0.003108869060759552,0.00860875,146.457811,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-07 05:22:47+00:00,2023-01-07T05:22:47Z,16352790,SELL,17014.10605504812,276235,14.127492096,0.00390250777913856,0.08816214,1500.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-07 05:24:23+00:00,2023-01-07T05:24:23Z,16352798,SELL,17015.849130977655,324275,15.851455488,0.0051402307283712,0.02770297,471.389558,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-07 05:26:11+00:00,2023-01-07T05:26:11Z,16352807,SELL,17018.90988095783,306153,15.430224896,0.004724009642585088,0.17627451,3000.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-07 05:31:47+00:00,2023-01-07T05:31:47Z,16352835,SELL,17025.32144885965,273248,15.915661312,0.004348922622181376,0.25021554,4260.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-07 05:32:59+00:00,2023-01-07T05:32:59Z,16352841,SELL,17032.175531459838,277141,14.594637824,0.004044772521181184,0.20549342,3500.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-07 05:46:47+00:00,2023-01-07T05:46:47Z,16352910,SELL,17036.593580815977,273367,14.708824064,0.004020907107903488,0.08804577,1500.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-07 05:51:47+00:00,2023-01-07T05:51:47Z,16352935,SELL,17040.56796894663,277193,15.073517568,0.004178273555226624,0.17605047,3000.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-07 05:52:11+00:00,2023-01-07T05:52:11Z,16352937,BUY,16931.289235867338,325673,15.72969472,0.00512273686854656,0.65857949,11150.59983,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xe66b31678d6c16e9ebf358268a790b763c133750
2023-01-07 06:29:11+00:00,2023-01-07T06:29:11Z,16353121,SELL,17024.254834179028,446742,14.3524096,0.0064118241695232,0.05286575,900.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-07 06:36:35+00:00,2023-01-07T06:36:35Z,16353158,BUY,16920.409153988425,299233,16.8,0.0050271144,0.17735963,3000.997507,0xe592427a0aece92de3edee1f18e0157c05861564,0xd2a9b1d906c971d1e8d1b98438eb9b96c5d9dda9
2023-01-07 07:15:11+00:00,2023-01-07T07:15:11Z,16353350,SELL,17020.27793145228,280737,14.700000256,0.004126833971868672,0.03613337,615.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-07 07:19:23+00:00,2023-01-07T07:19:23Z,16353371,BUY,16918.743582470335,274200,14.310269952,0.0039238760208384,0.00602841,101.993123,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57
2023-01-07 07:47:35+00:00,2023-01-07T07:47:35Z,16353511,BUY,16918.080580612455,226405,12.668905472,0.00286830354338816,0.0392551,664.120945,0xbadffffffff3f678866b558e3fd0a2a4deb4dc48,0xbadffffffff3f678866b558e3fd0a2a4deb4dc48
2023-01-07 07:59:11+00:00,2023-01-07T07:59:11Z,16353568,BUY,16914.85806482703,304001,14.700000256,0.004468814777824256,0.17721682,2997.597357,0xe592427a0aece92de3edee1f18e0157c05861564,0xd2a9b1d906c971d1e8d1b98438eb9b96c5d9dda9
2023-01-07 09:04:47+00:00,2023-01-07T09:04:47Z,16353894,BUY,16911.32591849013,196810,17.999998976,0.00354257979846656,0.05992035,1013.332568,0xe592427a0aece92de3edee1f18e0157c05861564,0x0d451aee2d806bb74436ee62ba0dd633837e2145
2023-01-07 09:48:47+00:00,2023-01-07T09:48:47Z,16354112,BUY,16909.97512903226,120965,14.091826176,0.00170461775337984,0.031,524.209229,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x1dd552fc520ad1d92fb5a819a1711b01d8f32f91
2023-01-07 10:52:59+00:00,2023-01-07T10:52:59Z,16354430,BUY,16906.548076210398,125843,14.678288384,0.001847159845107712,0.19927517,3369.055242,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xd1f83567b2ca35f94c2cfcc84d4e3fe8063008fd
2023-01-07 11:02:59+00:00,2023-01-07T11:02:59Z,16354478,SELL,17005.64382276229,215960,14.512561152,0.00313413270638592,0.01189318,202.251183,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x3bf8d1533a39edebf6c3af3561426f94c97d66ed
2023-01-07 11:33:23+00:00,2023-01-07T11:33:23Z,16354630,SELL,17118.402282453637,123978,13.649867776,0.001692283307132928,0.000701,12.0,0x1111111254fb6c44bac0bed2854e76f90643097d,0xf156526d2472b3bf11f05831636dee556ea99099
2023-01-07 12:04:11+00:00,2023-01-07T12:04:11Z,16354784,BUY,16903.382546510013,189039,12.797213696,0.002419172479878144,0.03733282,631.050938,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xa5633dfaeb4931d5cd5623f9155b3fbea387eb1c
2023-01-07 12:12:59+00:00,2023-01-07T12:12:59Z,16354828,BUY,17046.988950716688,375749,13.113460736,0.004927369758091264,0.00062719,10.691701,0x4fe5b965e3bd76eff36280471030ef9b0e6e2c1d,0x4fe5b965e3bd76eff36280471030ef9b0e6e2c1d
2023-01-07 12:29:59+00:00,2023-01-07T12:29:59Z,16354912,BUY,16570.52932018682,195746,15.273290752,0.002989685571540992,0.0005781,9.579423,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631
2023-01-07 12:43:59+00:00,2023-01-07T12:43:59Z,16354982,BUY,16899.263261028234,313543,15.27481856,0.00478931243575808,0.23969955,4050.745799,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff
2023-01-07 14:01:35+00:00,2023-01-07T14:01:35Z,16355369,SELL,16724.336122226265,374167,15.198650368,0.005686833412243456,0.00071474,11.953552,0x4fe5b965e3bd76eff36280471030ef9b0e6e2c1d,0x1cf68bbc2b6d3c6cfe1bd3590cf0e10b06a05f17
2023-01-07 14:43:59+00:00,2023-01-07T14:43:59Z,16355580,BUY,16895.011422181284,214961,18.732077056,0.004026666016034816,0.04615143,779.728937,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x125c92b95ee14808e539e92b02cff0782f50eb43
2023-01-07 16:13:47+00:00,2023-01-07T16:13:47Z,16356028,BUY,16894.023441152585,309663,18.0464128,0.0055883063268864,0.02042647,345.085263,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631
2023-01-07 17:25:47+00:00,2023-01-07T17:25:47Z,16356385,BUY,16886.313522495882,550976,16.556843008,0.009122423133175808,0.49858636,8419.285593,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57
2023-01-07 17:34:35+00:00,2023-01-07T17:34:35Z,16356429,BUY,16878.55375,130631,15.654140928,0.002044916083565568,0.024,405.08529,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x338c93c95586622dd7378587a76ec6077621adac
2023-01-07 19:51:35+00:00,2023-01-07T19:51:35Z,16357113,SELL,16980.27825581978,236099,16.82283008,0.00397185335905792,0.02355674,400.0,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,0x7b3b0810f7b565194b86a79ef27d0975473a5f54
2023-01-08 03:36:59+00:00,2023-01-08T03:36:59Z,16359429,BUY,16878.339502284765,197844,16.8,0.0033237792,0.03764281,635.348127,0xe592427a0aece92de3edee1f18e0157c05861564,0x0d451aee2d806bb74436ee62ba0dd633837e2145
2023-01-08 04:31:35+00:00,2023-01-08T04:31:35Z,16359699,BUY,16877.3363,222712,12.217208832,0.002720919013392384,0.03,506.320089,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-08 06:18:47+00:00,2023-01-08T06:18:47Z,16360233,BUY,16876.7900969056,179550,15.156016128,0.0027212626957824,0.00158092,26.680855,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631
2023-01-08 06:47:35+00:00,2023-01-08T06:47:35Z,16360377,SELL,16983.2842815869,301856,13.81899776,0.00417134738784256,0.31519435,5353.03525,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-08 07:04:23+00:00,2023-01-08T07:04:23Z,16360461,BUY,16886.008820934647,189278,15.749999616,0.002981128427317248,0.37806878,6384.072754,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x102365d628d2af99a647701e4c2f98e350e12dd2
2023-01-08 10:25:11+00:00,2023-01-08T10:25:11Z,16361458,BUY,16885.444997428767,197903,14.27574272,0.00282521231151616,0.0229462,387.456798,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x84346a71dc3e3990e17b12cbb69f660fa5eb9f45
2023-01-08 11:12:47+00:00,2023-01-08T11:12:47Z,16361694,SELL,16986.985111780712,208886,13.835874304,0.002890120439865344,0.00629894,107.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-08 13:58:23+00:00,2023-01-08T13:58:23Z,16362517,SELL,16987.292683911062,1004493,21.003208704,0.021097576120707073,0.0148686,252.57726,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,0x7b3b0810f7b565194b86a79ef27d0975473a5f54
2023-01-08 14:36:11+00:00,2023-01-08T14:36:11Z,16362706,SELL,16987.81492512105,655583,14.151554048,0.009277518257449983,0.02036754,346.0,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20
2023-01-08 14:47:59+00:00,2023-01-08T14:47:59Z,16362764,BUY,16883.743503721034,274412,16.0,0.004390592,0.17498094,2954.333309,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x5c76fd726a0aa533c1c60ab9502f001beea1e19a
2023-01-08 15:52:47+00:00,2023-01-08T15:52:47Z,16363084,SELL,16985.135200529225,206156,20.063205376,0.004136150167494656,0.14981931,2544.701236,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed
2023-01-08 15:53:23+00:00,2023-01-08T15:53:23Z,16363087,SELL,16987.95448220189,986849,21.249503232,0.02097005101499597,0.03830238,650.679088,0x4fe5b965e3bd76eff36280471030ef9b0e6e2c1d,0x4fe5b965e3bd76eff36280471030ef9b0e6e2c1d
2023-01-08 15:55:11+00:00,2023-01-08T15:55:11Z,16363096,SELL,16989.061887742042,997568,21.758216192,0.021705300210221056,0.03532008,600.055025,0x4fe5b965e3bd76eff36280471030ef9b0e6e2c1d,0x4fe5b965e3bd76eff36280471030ef9b0e6e2c1d
2023-01-08 15:55:23+00:00,2023-01-08T15:55:23Z,16363097,SELL,16990.11655579261,1017312,21.45867776,0.02183017038938112,0.03531785,600.054388,0x4fe5b965e3bd76eff36280471030ef9b0e6e2c1d,0x4fe5b965e3bd76eff36280471030ef9b0e6e2c1d
2023-01-08 15:57:11+00:00,2023-01-08T15:57:11Z,16363106,SELL,16996.88104944237,206129,20.390367232,0.004203046007164928,0.41578729,7067.08711,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-08 16:33:35+00:00,2023-01-08T16:33:35Z,16363288,BUY,16901.17122407672,126794,18.912796672,0.002398029141229568,0.00335461,56.696838,0x1111111254fb6c44bac0bed2854e76f90643097d,0xde888a9ebc08e0cbd431be22d45d31a2cacd8b87
